181.3.249.130 - - [10/Oct/2015:08:15:38 ] "GET /Store/cart.jsp?productID=1305 HTTP/1.0" 200 2248 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [26/Oct/2015:18:08:28 ] "GET /Chanel HTTP/1.0" 200 4658 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [26/Oct/2015:18:10:12 ] "GET /Gucci HTTP/1.0" 200 2295 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [26/Oct/2015:18:14:15 ] "GET /Store/cart.jsp?productID=1259 HTTP/1.0" 200 3749 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [26/Oct/2015:18:14:51 ] "GET /Store/cart.jsp?productID=1249 HTTP/1.0" 200 4570 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
20.149.200.80 - - [26/Oct/2015:18:16:08 ] "GET /CalvinKlein HTTP/1.0" 200 3036 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [26/Oct/2015:18:20:11 ] "GET /Bvlgari HTTP/1.0" 200 4470 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
154.14.161.138 - - [26/Oct/2015:18:22:10 ] "GET /Gucci HTTP/1.0" 200 4297 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [26/Oct/2015:18:23:16 ] "GET /Prada HTTP/1.0" 200 2296 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
72.183.126.71 - - [26/Oct/2015:18:25:47 ] "GET /HugoBoss HTTP/1.0" 200 2967 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
129.205.99.233 - - [26/Oct/2015:18:27:59 ] "GET /Revlon HTTP/1.0" 200 3092 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
148.12.180.110 - - [26/Oct/2015:18:30:34 ] "GET /Chanel HTTP/1.0" 200 2770 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
129.205.99.233 - - [26/Oct/2015:18:34:17 ] "GET /Gucci HTTP/1.0" 200 4756 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [26/Oct/2015:18:36:42 ] "GET /Gucci HTTP/1.0" 200 4192 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [26/Oct/2015:18:38:34 ] "GET /HugoBoss HTTP/1.0" 200 2163 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
62.112.34.46 - - [26/Oct/2015:18:41:06 ] "GET /YSL HTTP/1.0" 200 4659 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
129.205.99.233 - - [26/Oct/2015:18:44:06 ] "GET /Bvlgari HTTP/1.0" 200 4333 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
173.216.153.220 - - [26/Oct/2015:18:46:51 ] "GET /Givency HTTP/1.0" 200 4685 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [26/Oct/2015:18:51:37 ] "GET /CalvinKlein HTTP/1.0" 200 2878 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [26/Oct/2015:18:53:01 ] "GET /Dior HTTP/1.0" 200 4631 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [26/Oct/2015:18:53:58 ] "GET /YSL HTTP/1.0" 200 3101 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
148.12.180.110 - - [26/Oct/2015:18:57:12 ] "GET /Givency HTTP/1.0" 200 3210 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
154.14.161.138 - - [26/Oct/2015:19:01:02 ] "GET /YSL HTTP/1.0" 200 4034 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [26/Oct/2015:19:03:44 ] "GET /YSL HTTP/1.0" 200 4056 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
179.203.132.160 - - [26/Oct/2015:19:04:14 ] "GET /Chanel HTTP/1.0" 200 4126 "http://instagram.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
179.203.132.160 - - [26/Oct/2015:19:05:20 ] "GET /HugoBoss HTTP/1.0" 200 4454 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
148.12.180.110 - - [26/Oct/2015:19:09:01 ] "GET /Chanel HTTP/1.0" 200 3334 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
72.183.126.71 - - [26/Oct/2015:19:09:51 ] "GET /YSL HTTP/1.0" 200 3583 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
137.89.53.3 - - [26/Oct/2015:19:11:42 ] "GET /Revlon HTTP/1.0" 200 4033 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
181.3.249.130 - - [26/Oct/2015:19:15:09 ] "GET /Chanel HTTP/1.0" 200 2255 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [26/Oct/2015:19:19:02 ] "GET /Store/cart.jsp?productID=1357 HTTP/1.0" 200 4566 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [26/Oct/2015:19:22:05 ] "GET /Chanel HTTP/1.0" 200 2850 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
62.112.34.46 - - [26/Oct/2015:19:26:30 ] "GET /Gucci HTTP/1.0" 200 4302 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:19:31:05 ] "GET /YSL HTTP/1.0" 200 3510 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
20.149.200.80 - - [26/Oct/2015:19:34:05 ] "GET /Revlon HTTP/1.0" 200 4417 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [26/Oct/2015:19:35:32 ] "GET /Dior HTTP/1.0" 200 4965 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
148.12.180.110 - - [26/Oct/2015:19:38:52 ] "GET /Chanel HTTP/1.0" 200 2429 "-" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
137.89.53.3 - - [26/Oct/2015:19:39:43 ] "GET /Givency HTTP/1.0" 200 3694 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
173.216.153.220 - - [26/Oct/2015:19:40:18 ] "GET /Dior HTTP/1.0" 200 3549 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [26/Oct/2015:19:45:17 ] "GET /Prada HTTP/1.0" 200 2323 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [26/Oct/2015:19:50:08 ] "GET /CalvinKlein HTTP/1.0" 200 2413 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [26/Oct/2015:19:50:51 ] "GET /Givency HTTP/1.0" 200 3881 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
72.183.126.71 - - [26/Oct/2015:19:53:54 ] "GET /Bvlgari HTTP/1.0" 200 2612 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
20.149.200.80 - - [26/Oct/2015:19:58:19 ] "GET /CalvinKlein HTTP/1.0" 200 3260 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
129.205.99.233 - - [26/Oct/2015:20:01:20 ] "GET /YSL HTTP/1.0" 200 4135 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
62.112.34.46 - - [26/Oct/2015:20:04:52 ] "GET /Store/cart.jsp?productID=1303 HTTP/1.0" 200 4933 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [26/Oct/2015:20:08:53 ] "GET /Prada HTTP/1.0" 200 4386 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [26/Oct/2015:20:12:11 ] "GET /YSL HTTP/1.0" 200 4883 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
20.149.200.80 - - [26/Oct/2015:20:16:17 ] "GET /Store/cart.jsp?productID=1293 HTTP/1.0" 200 4714 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [26/Oct/2015:20:17:40 ] "GET /Chanel HTTP/1.0" 200 4532 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:20:19:18 ] "GET /Store/cart.jsp?productID=1035 HTTP/1.0" 200 3039 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [26/Oct/2015:20:24:01 ] "GET /CalvinKlein HTTP/1.0" 200 2348 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [26/Oct/2015:20:25:46 ] "GET /Chanel HTTP/1.0" 200 3087 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
148.12.180.110 - - [26/Oct/2015:20:28:06 ] "GET /Chanel HTTP/1.0" 200 3434 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:20:28:57 ] "GET /Bvlgari HTTP/1.0" 200 2327 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
173.216.153.220 - - [26/Oct/2015:20:32:33 ] "GET /Gucci HTTP/1.0" 200 3090 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
129.205.99.233 - - [26/Oct/2015:20:36:29 ] "GET /HugoBoss HTTP/1.0" 200 3108 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
148.12.180.110 - - [26/Oct/2015:20:41:09 ] "GET /Givency HTTP/1.0" 200 4328 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [26/Oct/2015:20:44:54 ] "GET /Revlon HTTP/1.0" 200 4118 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [26/Oct/2015:20:49:25 ] "GET /Bvlgari HTTP/1.0" 200 2657 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
154.14.161.138 - - [26/Oct/2015:20:51:44 ] "GET /Gucci HTTP/1.0" 200 4695 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
181.3.249.130 - - [26/Oct/2015:20:55:59 ] "GET /Store/cart.jsp?productID=1499 HTTP/1.0" 200 2051 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [26/Oct/2015:21:00:00 ] "GET /Chanel HTTP/1.0" 200 3834 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [26/Oct/2015:21:03:05 ] "GET /Revlon HTTP/1.0" 200 3101 "-" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [26/Oct/2015:21:04:35 ] "GET /Gucci HTTP/1.0" 200 4280 "-" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [26/Oct/2015:21:07:44 ] "GET /CalvinKlein HTTP/1.0" 200 3932 "http://www.google.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [26/Oct/2015:21:10:33 ] "GET /Givency HTTP/1.0" 200 3351 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
181.3.249.130 - - [26/Oct/2015:21:12:23 ] "GET /Prada HTTP/1.0" 200 4027 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:21:14:34 ] "GET /Prada HTTP/1.0" 200 3210 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
181.3.249.130 - - [26/Oct/2015:21:18:33 ] "GET /CalvinKlein HTTP/1.0" 200 4461 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [26/Oct/2015:21:22:33 ] "GET /CalvinKlein HTTP/1.0" 200 3236 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
137.89.53.3 - - [26/Oct/2015:21:26:41 ] "GET /YSL HTTP/1.0" 200 2433 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
181.3.249.130 - - [26/Oct/2015:21:30:24 ] "GET /Dior HTTP/1.0" 200 4594 "http://instagram.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:21:34:53 ] "GET /HugoBoss HTTP/1.0" 200 2819 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [26/Oct/2015:21:39:02 ] "GET /Prada HTTP/1.0" 200 4020 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
129.205.99.233 - - [26/Oct/2015:21:42:53 ] "GET /Prada HTTP/1.0" 200 3031 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [26/Oct/2015:21:45:52 ] "GET /Dior HTTP/1.0" 200 2399 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
62.112.34.46 - - [26/Oct/2015:21:46:41 ] "GET /Givency HTTP/1.0" 200 2988 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [26/Oct/2015:21:47:32 ] "GET /CalvinKlein HTTP/1.0" 200 4440 "http://facebook.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
173.216.153.220 - - [26/Oct/2015:21:49:45 ] "GET /Prada HTTP/1.0" 200 2193 "http://facebook.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
129.205.99.233 - - [26/Oct/2015:21:54:33 ] "GET /CalvinKlein HTTP/1.0" 200 3479 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [26/Oct/2015:21:56:03 ] "GET /Prada HTTP/1.0" 200 3025 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
20.149.200.80 - - [26/Oct/2015:21:56:41 ] "GET /CalvinKlein HTTP/1.0" 200 3161 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
173.216.153.220 - - [26/Oct/2015:21:58:42 ] "GET /HugoBoss HTTP/1.0" 200 3459 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
154.14.161.138 - - [26/Oct/2015:22:00:49 ] "GET /Store/cart.jsp?productID=1274 HTTP/1.0" 200 4862 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [26/Oct/2015:22:02:40 ] "GET /Bvlgari HTTP/1.0" 200 2387 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [26/Oct/2015:22:03:28 ] "GET /Gucci HTTP/1.0" 200 3277 "http://instagram.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
173.216.153.220 - - [26/Oct/2015:22:08:12 ] "GET /Dior HTTP/1.0" 200 4391 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
20.149.200.80 - - [26/Oct/2015:22:11:17 ] "GET /Dior HTTP/1.0" 200 3572 "http://www.google.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
154.14.161.138 - - [26/Oct/2015:22:16:09 ] "GET /Store/cart.jsp?productID=1282 HTTP/1.0" 200 4734 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [26/Oct/2015:22:20:03 ] "GET /Prada HTTP/1.0" 200 2436 "http://twitter.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
179.203.132.160 - - [26/Oct/2015:22:23:58 ] "GET /HugoBoss HTTP/1.0" 200 2414 "http://twitter.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
179.203.132.160 - - [26/Oct/2015:22:24:46 ] "GET /Store/cart.jsp?productID=1422 HTTP/1.0" 200 3534 "http://instagram.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [26/Oct/2015:22:25:36 ] "GET /YSL HTTP/1.0" 200 4543 "http://facebook.com/" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
181.3.249.130 - - [26/Oct/2015:22:29:13 ] "GET /Gucci HTTP/1.0" 200 3972 "http://instagram.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
62.112.34.46 - - [26/Oct/2015:22:33:32 ] "GET /YSL HTTP/1.0" 200 3251 "http://www.google.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
179.203.132.160 - - [26/Oct/2015:22:35:28 ] "GET /Revlon HTTP/1.0" 200 3253 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
72.183.126.71 - - [26/Oct/2015:22:37:04 ] "GET /HugoBoss HTTP/1.0" 200 4405 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
62.112.34.46 - - [26/Oct/2015:22:39:29 ] "GET /Givency HTTP/1.0" 200 2417 "http://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
148.12.180.110 - - [26/Oct/2015:22:43:41 ] "GET /HugoBoss HTTP/1.0" 200 2882 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
173.216.153.220 - - [26/Oct/2015:22:45:22 ] "GET /Prada HTTP/1.0" 200 2025 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
62.112.34.46 - - [26/Oct/2015:22:48:59 ] "GET /Revlon HTTP/1.0" 200 2564 "http://facebook.com/" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
72.183.126.71 - - [26/Oct/2015:22:50:41 ] "GET /Givency HTTP/1.0" 200 4325 "http://twitter.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
72.183.126.71 - - [26/Oct/2015:22:53:38 ] "GET /Gucci HTTP/1.0" 200 2643 "http://twitter.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
137.89.53.3 - - [26/Oct/2015:22:58:19 ] "GET /Bvlgari HTTP/1.0" 200 2342 "http://twitter.com" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
179.203.132.160 - - [26/Oct/2015:23:03:18 ] "GET /Prada HTTP/1.0" 200 4282 "http://twitter.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
154.14.161.138 - - [26/Oct/2015:23:07:24 ] "GET /HugoBoss HTTP/1.0" 200 4921 "http://facebook.com/" "Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Vision Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
154.14.161.138 - - [26/Oct/2015:23:11:26 ] "GET /Store/cart.jsp?productID=1047 HTTP/1.0" 200 4979 "http://facebook.com/" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
154.14.161.138 - - [26/Oct/2015:23:12:21 ] "GET /CalvinKlein HTTP/1.0" 200 4966 "http://instagram.com" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
129.205.99.233 - - [26/Oct/2015:23:15:17 ] "GET /Givency HTTP/1.0" 200 4889 "http://www.google.com" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
62.112.34.46 - - [26/Oct/2015:23:18:22 ] "GET /Gucci HTTP/1.0" 200 4560 "http://www.google.com" "Mozilla/5.0 (Windows; U; MSIE 9.0; WIndows NT 9.0; en-US))"
154.14.161.138 - - [26/Oct/2015:23:20:17 ] "GET /Revlon HTTP/1.0" 200 2304 "-" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
173.216.153.220 - - [26/Oct/2015:23:23:34 ] "GET /Dior HTTP/1.0" 200 3192 "http://twitter.com" "Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5355d Safari/8536.25"
179.203.132.160 - - [26/Oct/2015:23:25:20 ] "GET /Bvlgari HTTP/1.0" 200 3303 "http://instagram.com" "Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0"
154.14.161.138 - - [26/Oct/2015:23:26:49 ] "GET /Revlon HTTP/1.0" 200 4530 "http://facebook.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; rv:2.2) Gecko/20110201"
